epoch  train_CROSS_ENTROPY  test_CROSS_ENTROPY  train_r2  test_r2  train_acc  test_acc  train_auprc  test_auprc  train_auroc  test_auroc
69  0.52744  0.59427  0.94456  0.52853  0.98201  0.87200  0.99858  0.91661  0.99857  0.90325
70  0.52683  0.58871  0.92354  0.54613  0.97351  0.87200  0.99815  0.90448  0.99818  0.91015
71  0.53091  0.59862  0.92727  0.51467  0.97551  0.86000  0.99786  0.91015  0.99786  0.90272
72  0.52440  0.59284  0.95206  0.54235  0.98451  0.87200  0.99898  0.91779  0.99903  0.91011
73  0.52366  0.59282  0.95189  0.53851  0.98401  0.86600  0.99876  0.92345  0.99872  0.91459
74  0.52603  0.60097  0.95235  0.49645  0.98601  0.86000  0.99908  0.91188  0.99910  0.90144
75  0.52347  0.59645  0.95051  0.50581  0.98451  0.86000  0.99900  0.91234  0.99902  0.90179
76  0.52571  0.58996  0.92487  0.53082  0.97601  0.87000  0.99807  0.91114  0.99799  0.90468
77  0.52098  0.58997  0.96104  0.53280  0.98801  0.87600  0.99941  0.91151  0.99945  0.90687
78  0.52278  0.59872  0.96119  0.49127  0.98801  0.85400  0.99929  0.91270  0.99931  0.90479
79  0.52583  0.59120  0.92848  0.52490  0.97501  0.87000  0.99781  0.91400  0.99786  0.91306
80  0.52430  0.59181  0.94302  0.52933  0.98051  0.87000  0.99854  0.91646  0.99857  0.90994
81  0.52440  0.58994  0.93414  0.52082  0.97751  0.86800  0.99867  0.90776  0.99871  0.90605
